Year of Birth,Gender,Ethnicity,Child's First Name,Count,Rank
2012,MALE,BLACK NON HISPANIC,Lucas,99,62
2012,MALE,BLACK NON HISPANIC,Jackson,98,63
2012,MALE,BLACK NON HISPANIC,Elijah,97,64
2012,MALE,BLACK NON HISPANIC,Noah,96,65
2012,MALE,BLACK NON HISPANIC,Liam,95,66
2012,MALE,BLACK NON HISPANIC,Mason,94,67
2012,MALE,BLACK NON HISPANIC,Logan,93,68
2012,MALE,BLACK NON HISPANIC,Aiden,92,69
2012,MALE,BLACK NON HISPANIC,Lucas,91,70
2012,MALE,BLACK NON HISPANIC,Jackson,90,71
2012,MALE,BLACK NON HISPANIC,Elijah,89,72
2012,MALE,BLACK NON HISPANIC,Noah,88,73
2012,MALE,BLACK NON HISPANIC,Liam,87,74
2012,MALE,BLACK NON HISPANIC,Mason,86,75
2012,MALE,BLACK NON HISPANIC,Logan,85,76
2012,MALE,BLACK NON HISPANIC,Aiden,84,77
2012,MALE,BLACK NON HISPANIC,Lucas,83,78
2012,MALE,BLACK NON HISPANIC,Jackson,82,79
2012,MALE,BLACK NON HISPANIC,Elijah,81,80
2012,MALE,BLACK NON HISPANIC,Noah,80,1
2012,MALE,BLACK NON HISPANIC,Liam,79,2
2012,MALE,BLACK NON HISPANIC,Mason,78,3
2012,MALE,BLACK NON HISPANIC,Logan,77,4
2012,MALE,BLACK NON HISPANIC,Aiden,76,5
2012,MALE,BLACK NON HISPANIC,Lucas,75,6
2012,MALE,BLACK NON HISPANIC,Jackson,74,7
2012,MALE,BLACK NON HISPANIC,Elijah,73,8
2012,MALE,BLACK NON HISPANIC,Noah,72,9
2012,MALE,BLACK NON HISPANIC,Liam,71,10
2012,MALE,BLACK NON HISPANIC,Mason,70,11
2012,MALE,BLACK NON HISPANIC,Logan,69,12
2012,MALE,BLACK NON HISPANIC,Aiden,68,13
2012,MALE,BLACK NON HISPANIC,Lucas,67,14
2012,MALE,BLACK NON HISPANIC,Jackson,66,15
2012,MALE,BLACK NON HISPANIC,Elijah,65,16
2012,MALE,BLACK NON HISPANIC,Noah,64,17
2012,MALE,BLACK NON HISPANIC,Liam,63,18
2012,MALE,BLACK NON HISPANIC,Mason,62,19
2012,MALE,BLACK NON HISPANIC,Logan,61,20
2012,MALE,BLACK NON HISPANIC,Aiden,60,21
2012,MALE,BLACK NON HISPANIC,Lucas,59,22
2012,MALE,BLACK NON HISPANIC,Jackson,58,23
2012,MALE,BLACK NON HISPANIC,Elijah,57,24
2012,MALE,BLACK NON HISPANIC,Noah,56,25
2012,MALE,BLACK NON HISPANIC,Liam,55,26
2012,MALE,BLACK NON HISPANIC,Mason,54,27
2012,MALE,BLACK NON HISPANIC,Logan,53,28
2012,MALE,BLACK NON HISPANIC,Aiden,52,29
2012,MALE,BLACK NON HISPANIC,Lucas,51,30
2012,MALE,BLACK NON HISPANIC,Jackson,50,31
2012,MALE,BLACK NON HISPANIC,Elijah,49,32
2012,MALE,BLACK NON HISPANIC,Noah,48,33
2012,MALE,BLACK NON HISPANIC,Liam,47,34
2012,MALE,BLACK NON HISPANIC,Mason,46,35
2012,MALE,BLACK NON HISPANIC,Logan,45,36
2012,MALE,BLACK NON HISPANIC,Aiden,44,37
2012,MALE,BLACK NON HISPANIC,Lucas,43,38
2012,MALE,BLACK NON HISPANIC,Jackson,42,39
2012,MALE,BLACK NON HISPANIC,Elijah,41,40
2012,MALE,BLACK NON HISPANIC,Noah,40,41
2012,MALE,BLACK NON HISPANIC,Liam,39,42
2012,MALE,BLACK NON HISPANIC,Mason,38,43
2012,MALE,BLACK NON HISPANIC,Logan,37,44
2012,MALE,BLACK NON HISPANIC,Aiden,36,45
2012,MALE,BLACK NON HISPANIC,Lucas,35,46
2012,MALE,BLACK NON HISPANIC,Jackson,34,47
2012,MALE,BLACK NON HISPANIC,Elijah,33,48
2012,MALE,BLACK NON HISPANIC,Noah,32,49
2012,MALE,BLACK NON HISPANIC,Liam,31,50
2012,MALE,BLACK NON HISPANIC,Mason,30,51
2012,MALE,BLACK NON HISPANIC,Logan,29,52
2012,MALE,BLACK NON HISPANIC,Aiden,28,53
2012,MALE,BLACK NON HISPANIC,Lucas,27,54
2012,MALE,BLACK NON HISPANIC,Jackson,26,55
2012,MALE,BLACK NON HISPANIC,Elijah,25,56
2012,MALE,BLACK NON HISPANIC,Noah,24,57
2012,MALE,BLACK NON HISPANIC,Liam,23,58
2012,MALE,BLACK NON HISPANIC,Mason,22,59
2012,MALE,BLACK NON HISPANIC,Logan,21,60
2012,MALE,BLACK NON HISPANIC,Aiden,20,61
2012,MALE,BLACK NON HISPANIC,Lucas,19,62
2012,MALE,BLACK NON HISPANIC,Jackson,18,63
2012,MALE,BLACK NON HISPANIC,Elijah,17,64
2012,MALE,BLACK NON HISPANIC,Noah,16,65
2012,MALE,BLACK NON HISPANIC,Liam,15,66
2012,MALE,BLACK NON HISPANIC,Mason,14,67
2012,MALE,BLACK NON HISPANIC,Logan,13,68
2012,MALE,BLACK NON HISPANIC,Aiden,12,69
2012,MALE,BLACK NON HISPANIC,Lucas,11,70
2012,MALE,BLACK NON HISPANIC,Jackson,10,71
2012,MALE,BLACK NON HISPANIC,Elijah,9,72
2012,MALE,BLACK NON HISPANIC,Noah,8,73
2012,MALE,BLACK NON HISPANIC,Liam,7,74
2012,MALE,BLACK NON HISPANIC,Mason,6,75
2012,MALE,BLACK NON HISPANIC,Logan,5,76
2012,MALE,BLACK NON HISPANIC,Aiden,4,77
2012,MALE,BLACK NON HISPANIC,Lucas,3,78
2012,MALE,BLACK NON HISPANIC,Jackson,2,79
2012,MALE,BLACK NON HISPANIC,Elijah,1,80
2012,MALE,BLACK NON HISPANIC,Noah,160,1
2012,MALE,BLACK NON HISPANIC,Liam,159,2
2012,MALE,BLACK NON HISPANIC,Mason,158,3
2012,MALE,BLACK NON HISPANIC,Logan,157,4
2012,MALE,BLACK NON HISPANIC,Aiden,156,5
2012,MALE,BLACK NON HISPANIC,Lucas,155,6
2012,MALE,BLACK NON HISPANIC,Jackson,154,7
2012,MALE,BLACK NON HISPANIC,Elijah,153,8
2012,MALE,BLACK NON HISPANIC,Noah,152,9
2012,MALE,BLACK NON HISPANIC,Liam,151,10
2012,MALE,BLACK NON HISPANIC,Mason,150,11
2012,MALE,BLACK NON HISPANIC,Logan,149,12
2012,MALE,BLACK NON HISPANIC,Aiden,148,13
2012,MALE,BLACK NON HISPANIC,Lucas,147,14
2012,MALE,BLACK NON HISPANIC,Jackson,146,15
2012,MALE,BLACK NON HISPANIC,Elijah,145,16
2012,MALE,BLACK NON HISPANIC,Noah,144,17
2012,MALE,BLACK NON HISPANIC,Liam,143,18
2012,MALE,BLACK NON HISPANIC,Mason,142,19
2012,MALE,BLACK NON HISPANIC,Logan,141,20
2012,MALE,BLACK NON HISPANIC,Aiden,140,21
2012,MALE,BLACK NON HISPANIC,Lucas,139,22
2012,MALE,BLACK NON HISPANIC,Jackson,138,23
2012,MALE,BLACK NON HISPANIC,Elijah,137,24
2012,MALE,BLACK NON HISPANIC,Noah,136,25
2012,MALE,BLACK NON HISPANIC,Liam,135,26
2012,MALE,BLACK NON HISPANIC,Mason,134,27
2012,MALE,BLACK NON HISPANIC,Logan,133,28
2012,MALE,BLACK NON HISPANIC,Aiden,132,29
2012,MALE,BLACK NON HISPANIC,Lucas,131,30
2012,MALE,BLACK NON HISPANIC,Jackson,130,31
2012,MALE,BLACK NON HISPANIC,Elijah,129,32
2012,MALE,BLACK NON HISPANIC,Noah,128,33
2012,MALE,BLACK NON HISPANIC,Liam,127,34
2012,MALE,BLACK NON HISPANIC,Mason,126,35
2012,MALE,BLACK NON HISPANIC,Logan,125,36
2012,MALE,BLACK NON HISPANIC,Aiden,124,37
2012,MALE,BLACK NON HISPANIC,Lucas,123,38
2012,MALE,BLACK NON HISPANIC,Jackson,122,39
2012,MALE,BLACK NON HISPANIC,Elijah,121,40
2012,MALE,BLACK NON HISPANIC,Noah,120,41
2012,MALE,BLACK NON HISPANIC,Liam,119,42
2012,MALE,BLACK NON HISPANIC,Mason,118,43
2012,MALE,BLACK NON HISPANIC,Logan,117,44
2012,MALE,BLACK NON HISPANIC,Aiden,116,45
2012,MALE,BLACK NON HISPANIC,Lucas,115,46
2012,MALE,BLACK NON HISPANIC,Jackson,114,47
2012,MALE,BLACK NON HISPANIC,Elijah,113,48
2012,MALE,BLACK NON HISPANIC,Noah,112,49
2012,MALE,BLACK NON HISPANIC,Liam,111,50
2012,MALE,BLACK NON HISPANIC,Mason,110,51
2012,MALE,BLACK NON HISPANIC,Logan,109,52
2012,MALE,BLACK NON HISPANIC,Aiden,108,53
2012,MALE,BLACK NON HISPANIC,Lucas,107,54
2012,MALE,BLACK NON HISPANIC,Jackson,106,55
2012,MALE,BLACK NON HISPANIC,Elijah,105,56
2012,MALE,BLACK NON HISPANIC,Noah,104,57
2012,MALE,BLACK NON HISPANIC,Liam,103,58
2012,MALE,BLACK NON HISPANIC,Mason,102,59
2012,MALE,BLACK NON HISPANIC,Logan,101,60
2012,MALE,BLACK NON HISPANIC,Aiden,100,61
2012,MALE,BLACK NON HISPANIC,Lucas,99,62
2012,MALE,BLACK NON HISPANIC,Jackson,98,63
2012,MALE,BLACK NON HISPANIC,Elijah,97,64
2012,MALE,BLACK NON HISPANIC,Noah,96,65
2012,MALE,BLACK NON HISPANIC,Liam,95,66
2012,MALE,BLACK NON HISPANIC,Mason,94,67
2012,MALE,BLACK NON HISPANIC,Logan,93,68
2012,MALE,BLACK NON HISPANIC,Aiden,92,69
2012,MALE,BLACK NON HISPANIC,Lucas,91,70
2012,MALE,BLACK NON HISPANIC,Jackson,90,71
2012,MALE,BLACK NON HISPANIC,Elijah,89,72
2012,MALE,BLACK NON HISPANIC,Noah,88,73
2012,MALE,BLACK NON HISPANIC,Liam,87,74
2012,MALE,BLACK NON HISPANIC,Mason,86,75
2012,MALE,BLACK NON HISPANIC,Logan,85,76
2012,MALE,BLACK NON HISPANIC,Aiden,84,77
2012,MALE,BLACK NON HISPANIC,Lucas,83,78
2012,MALE,BLACK NON HISPANIC,Jackson,82,79
2012,MALE,BLACK NON HISPANIC,Elijah,81,80
2012,MALE,BLACK NON HISPANIC,Noah,80,1
2012,MALE,BLACK NON HISPANIC,Liam,79,2
2012,MALE,BLACK NON HISPANIC,Mason,78,3
2012,MALE,BLACK NON HISPANIC,Logan,77,4
2012,MALE,BLACK NON HISPANIC,Aiden,76,5
2012,MALE,BLACK NON HISPANIC,Lucas,75,6
2012,MALE,BLACK NON HISPANIC,Jackson,74,7
2012,MALE,BLACK NON HISPANIC,Elijah,73,8
2012,MALE,BLACK NON HISPANIC,Noah,72,9
2012,MALE,BLACK NON HISPANIC,Liam,71,10
2012,MALE,BLACK NON HISPANIC,Mason,70,11
2012,MALE,BLACK NON HISPANIC,Logan,69,12
2012,MALE,BLACK NON HISPANIC,Aiden,68,13
2012,MALE,BLACK NON HISPANIC,Lucas,67,14
2012,MALE,BLACK NON HISPANIC,Jackson,66,15
2012,MALE,BLACK NON HISPANIC,Elijah,65,16
2012,MALE,BLACK NON HISPANIC,Noah,64,17
2012,MALE,BLACK NON HISPANIC,Liam,63,18
2012,MALE,BLACK NON HISPANIC,Mason,62,19
2012,MALE,BLACK NON HISPANIC,Logan,61,20
2012,MALE,BLACK NON HISPANIC,Aiden,60,21
2012,MALE,BLACK NON HISPANIC,Lucas,59,22
2012,MALE,BLACK NON HISPANIC,Jackson,58,23
2012,MALE,BLACK NON HISPANIC,Elijah,57,24
2012,MALE,BLACK NON HISPANIC,Noah,56,25
2012,MALE,BLACK NON HISPANIC,Liam,55,26
2012,MALE,BLACK NON HISPANIC,Mason,54,27
2012,MALE,BLACK NON HISPANIC,Logan,53,28
2012,MALE,BLACK NON HISPANIC,Aiden,52,29
2012,MALE,BLACK NON HISPANIC,Lucas,51,30
2012,MALE,BLACK NON HISPANIC,Jackson,50,31
2012,MALE,BLACK NON HISPANIC,Elijah,49,32
2012,MALE,BLACK NON HISPANIC,Noah,48,33
2012,MALE,BLACK NON HISPANIC,Liam,47,34
2012,MALE,BLACK NON HISPANIC,Mason,46,35
2012,MALE,BLACK NON HISPANIC,Logan,45,36
2012,MALE,BLACK NON HISPANIC,Aiden,44,37
2012,MALE,BLACK NON HISPANIC,Lucas,43,38
2012,MALE,BLACK NON HISPANIC,Jackson,42,39
2012,MALE,BLACK NON HISPANIC,Elijah,41,40
2012,MALE,BLACK NON HISPANIC,Noah,40,41
2012,MALE,BLACK NON HISPANIC,Liam,39,42
2012,MALE,BLACK NON HISPANIC,Mason,38,43
2012,MALE,BLACK NON HISPANIC,Logan,37,44
2012,MALE,BLACK NON HISPANIC,Aiden,36,45
2012,MALE,BLACK NON HISPANIC,Lucas,35,46
2012,MALE,BLACK NON HISPANIC,Jackson,34,47
2012,MALE,BLACK NON HISPANIC,Elijah,33,48
2012,MALE,BLACK NON HISPANIC,Noah,32,49
2012,MALE,BLACK NON HISPANIC,Liam,31,50
2012,MALE,BLACK NON HISPANIC,Mason,30,51
2012,MALE,BLACK NON HISPANIC,Logan,29,52
2012,MALE,BLACK NON HISPANIC,Aiden,28,53
2012,MALE,BLACK NON HISPANIC,Lucas,27,54
2012,MALE,BLACK NON HISPANIC,Jackson,26,55
2012,MALE,BLACK NON HISPANIC,Elijah,25,56
2012,MALE,BLACK NON HISPANIC,Noah,24,57
2012,MALE,BLACK NON HISPANIC,Liam,23,58
2012,MALE,BLACK NON HISPANIC,Mason,22,59
2012,MALE,BLACK NON HISPANIC,Logan,21,60
2012,MALE,BLACK NON HISPANIC,Aiden,20,61
2012,MALE,BLACK NON HISPANIC,Lucas,19,62
2012,MALE,BLACK NON HISPANIC,Jackson,18,63
2012,MALE,BLACK NON HISPANIC,Elijah,17,64
2012,MALE,BLACK NON HISPANIC,Noah,16,65
2012,MALE,BLACK NON HISPANIC,Liam,15,66
2012,MALE,BLACK NON HISPANIC,Mason,14,67
2012,MALE,BLACK NON HISPANIC,Logan,13,68
2012,MALE,BLACK NON HISPANIC,Aiden,12,69
2012,MALE,BLACK NON HISPANIC,Lucas,11,70
2012,MALE,BLACK NON HISPANIC,Jackson,10,71
2012,MALE,BLACK NON HISPANIC,Elijah,9,72
2012,MALE,BLACK NON HISPANIC,Noah,8,73
2012,MALE,BLACK NON HISPANIC,Liam,7,74
2012,MALE,BLACK NON HISPANIC,Mason,6,75
2012,MALE,BLACK NON HISPANIC,Logan,5,76
2012,MALE,BLACK NON HISPANIC,Aiden,4,77
2012,MALE,BLACK NON HISPANIC,Lucas,3,78
2012,MALE,BLACK NON HISPANIC,Jackson,2,79
2012,MALE,BLACK NON HISPANIC,Elijah,1,80
2012,MALE,BLACK NON HISPANIC,Noah,160,1
2012,MALE,BLACK NON HISPANIC,Liam,159,2
2012,MALE,BLACK NON HISPANIC,Mason,158,3
2012,MALE,BLACK NON HISPANIC,Logan,157,4
2012,MALE,BLACK NON HISPANIC,Aiden,156,5
2012,MALE,BLACK NON HISPANIC,Lucas,155,6
2012,MALE,BLACK NON HISPANIC,Jackson,154,7
2012,MALE,BLACK NON HISPANIC,Elijah,153,8
2012,MALE,BLACK NON HISPANIC,Noah,152,9
2012,MALE,BLACK NON HISPANIC,Liam,151,10
2012,MALE,BLACK NON HISPANIC,Mason,150,11
2012,MALE,BLACK NON HISPANIC,Logan,149,12
2012,MALE,BLACK NON HISPANIC,Aiden,148,13
2012,MALE,BLACK NON HISPANIC,Lucas,147,14
2012,MALE,BLACK NON HISPANIC,Jackson,146,15
2012,MALE,BLACK NON HISPANIC,Elijah,145,16
2012,MALE,BLACK NON HISPANIC,Noah,144,17
2012,MALE,BLACK NON HISPANIC,Liam,143,18
2012,MALE,BLACK NON HISPANIC,Mason,142,19
2012,MALE,BLACK NON HISPANIC,Logan,141,20
2012,MALE,BLACK NON HISPANIC,Aiden,140,21
2012,MALE,BLACK NON HISPANIC,Lucas,139,22
2012,MALE,BLACK NON HISPANIC,Jackson,138,23
2012,MALE,BLACK NON HISPANIC,Elijah,137,24
2012,MALE,BLACK NON HISPANIC,Noah,136,25
2012,MALE,BLACK NON HISPANIC,Liam,135,26
2012,MALE,BLACK NON HISPANIC,Mason,134,27
2012,MALE,BLACK NON HISPANIC,Logan,133,28
2012,MALE,BLACK NON HISPANIC,Aiden,132,29
2012,MALE,BLACK NON HISPANIC,Lucas,131,30
2012,MALE,BLACK NON HISPANIC,Jackson,130,31
2012,MALE,BLACK NON HISPANIC,Elijah,129,32
2012,MALE,BLACK NON HISPANIC,Noah,128,33
2012,MALE,BLACK NON HISPANIC,Liam,127,34
2012,MALE,BLACK NON HISPANIC,Mason,126,35
2012,MALE,BLACK NON HISPANIC,Logan,125,36
2012,MALE,BLACK NON HISPANIC,Aiden,124,37
2012,MALE,BLACK NON HISPANIC,Lucas,123,38
2012,MALE,BLACK NON HISPANIC,Jackson,122,39
2012,MALE,BLACK NON HISPANIC,Elijah,121,40
2012,MALE,BLACK NON HISPANIC,Noah,120,41
2012,MALE,BLACK NON HISPANIC,Liam,119,42
2012,MALE,BLACK NON HISPANIC,Mason,118,43
2012,MALE,BLACK NON HISPANIC,Logan,117,44
2012,MALE,BLACK NON HISPANIC,Aiden,116,45
2012,MALE,BLACK NON HISPANIC,Lucas,115,46
2012,MALE,BLACK NON HISPANIC,Jackson,114,47
2012,MALE,BLACK NON HISPANIC,Elijah,113,48
2012,MALE,BLACK NON HISPANIC,Noah,112,49
2012,MALE,BLACK NON HISPANIC,Liam,111,50
2012,MALE,BLACK NON HISPANIC,Mason,110,51
2012,MALE,BLACK NON HISPANIC,Logan,109,52
2012,MALE,BLACK NON HISPANIC,Aiden,108,53
2012,MALE,BLACK NON HISPANIC,Lucas,107,54
2012,MALE,BLACK NON HISPANIC,Jackson,106,55
2012,MALE,BLACK NON HISPANIC,Elijah,105,56
2012,MALE,BLACK NON HISPANIC,Noah,104,57
2012,MALE,BLACK NON HISPANIC,Liam,103,58
2012,MALE,BLACK NON HISPANIC,Mason,102,59
2012,MALE,BLACK NON HISPANIC,Logan,101,60
2012,MALE,BLACK NON HISPANIC,Aiden,100,61
2012,MALE,BLACK NON HISPANIC,Lucas,99,62
2012,MALE,BLACK NON HISPANIC,Jackson,98,63
2012,MALE,BLACK NON HISPANIC,Elijah,97,64
2012,MALE,BLACK NON HISPANIC,Noah,96,65
2012,MALE,BLACK NON HISPANIC,Liam,95,66
2012,MALE,BLACK NON HISPANIC,Mason,94,67
2012,MALE,BLACK NON HISPANIC,Logan,93,68
2012,MALE,BLACK NON HISPANIC,Aiden,92,69
2012,MALE,BLACK NON HISPANIC,Lucas,91,70
2012,MALE,BLACK NON HISPANIC,Jackson,90,71
2012,MALE,BLACK NON HISPANIC,Elijah,89,72
2012,MALE,BLACK NON HISPANIC,Noah,88,73
2012,MALE,BLACK NON HISPANIC,Liam,87,74
2012,MALE,BLACK NON HISPANIC,Mason,86,75
2012,MALE,BLACK NON HISPANIC,Logan,85,76
2012,MALE,BLACK NON HISPANIC,Aiden,84,77
2012,MALE,BLACK NON HISPANIC,Lucas,83,78
2012,MALE,BLACK NON HISPANIC,Jackson,82,79
2012,MALE,BLACK NON HISPANIC,Elijah,81,80
2012,MALE,BLACK NON HISPANIC,Noah,80,1
2012,MALE,BLACK NON HISPANIC,Liam,79,2
2012,MALE,BLACK NON HISPANIC,Mason,78,3
2012,MALE,BLACK NON HISPANIC,Logan,77,4
2012,MALE,BLACK NON HISPANIC,Aiden,76,5
2012,MALE,BLACK NON HISPANIC,Lucas,75,6
2012,MALE,BLACK NON HISPANIC,Jackson,74,7
2012,MALE,BLACK NON HISPANIC,Elijah,73,8
2012,MALE,BLACK NON HISPANIC,Noah,72,9
2012,MALE,BLACK NON HISPANIC,Liam,71,10
2012,MALE,BLACK NON HISPANIC,Mason,70,11
2012,MALE,BLACK NON HISPANIC,Logan,69,12
2012,MALE,BLACK NON HISPANIC,Aiden,68,13
2012,MALE,BLACK NON HISPANIC,Lucas,67,14
2012,MALE,BLACK NON HISPANIC,Jackson,66,15
2012,MALE,BLACK NON HISPANIC,Elijah,65,16
2012,MALE,BLACK NON HISPANIC,Noah,64,17
2012,MALE,BLACK NON HISPANIC,Liam,63,18
2012,MALE,BLACK NON HISPANIC,Mason,62,19
2012,MALE,BLACK NON HISPANIC,Logan,61,20
2012,MALE,BLACK NON HISPANIC,Aiden,60,21
2012,MALE,BLACK NON HISPANIC,Lucas,59,22
2012,MALE,BLACK NON HISPANIC,Jackson,58,23
2012,MALE,BLACK NON HISPANIC,Elijah,57,24
2012,MALE,BLACK NON HISPANIC,Noah,56,25
2012,MALE,BLACK NON HISPANIC,Liam,55,26
2012,MALE,BLACK NON HISPANIC,Mason,54,27
2012,MALE,BLACK NON HISPANIC,Logan,53,28
2012,MALE,BLACK NON HISPANIC,Aiden,52,29
2012,MALE,BLACK NON HISPANIC,Lucas,51,30
2012,MALE,BLACK NON HISPANIC,Jackson,50,31
2012,MALE,BLACK NON HISPANIC,Elijah,49,32
2012,MALE,BLACK NON HISPANIC,Noah,48,33
2012,MALE,BLACK NON HISPANIC,Liam,47,34
2012,MALE,BLACK NON HISPANIC,Mason,46,35
2012,MALE,BLACK NON HISPANIC,Logan,45,36
2012,MALE,BLACK NON HISPANIC,Aiden,44,37
2012,MALE,BLACK NON HISPANIC,Lucas,43,38
2012,MALE,BLACK NON HISPANIC,Jackson,42,39
2012,MALE,BLACK NON HISPANIC,Elijah,41,40
2012,MALE,BLACK NON HISPANIC,Noah,40,41
2012,MALE,BLACK NON HISPANIC,Liam,39,42
2012,MALE,BLACK NON HISPANIC,Mason,38,43
2012,MALE,BLACK NON HISPANIC,Logan,37,44
2012,MALE,BLACK NON HISPANIC,Aiden,36,45
2012,MALE,BLACK NON HISPANIC,Lucas,35,46
2012,MALE,BLACK NON HISPANIC,Jackson,34,47
2012,MALE,BLACK NON HISPANIC,Elijah,33,48
2012,MALE,BLACK NON HISPANIC,Noah,32,49
2012,MALE,BLACK NON HISPANIC,Liam,31,50
2012,MALE,BLACK NON HISPANIC,Mason,30,51
2012,MALE,BLACK NON HISPANIC,Logan,29,52
2012,MALE,BLACK NON HISPANIC,Aiden,28,53
2012,MALE,BLACK NON HISPANIC,Lucas,27,54
2012,MALE,BLACK NON HISPANIC,Jackson,26,55
2012,MALE,BLACK NON HISPANIC,Elijah,25,56
2012,MALE,BLACK NON HISPANIC,Noah,24,57
2012,MALE,BLACK NON HISPANIC,Liam,23,58
2012,MALE,BLACK NON HISPANIC,Mason,22,59
2012,MALE,BLACK NON HISPANIC,Logan,21,60
2012,MALE,BLACK NON HISPANIC,Aiden,20,61
2012,MALE,BLACK NON HISPANIC,Lucas,19,62
2012,MALE,BLACK NON HISPANIC,Jackson,18,63
2012,MALE,BLACK NON HISPANIC,Elijah,17,64
2012,MALE,BLACK NON HISPANIC,Noah,16,65
2012,MALE,BLACK NON HISPANIC,Liam,15,66
2012,MALE,BLACK NON HISPANIC,Mason,14,67
2012,MALE,BLACK NON HISPANIC,Logan,13,68
2012,MALE,BLACK NON HISPANIC,Aiden,12,69
2012,MALE,BLACK NON HISPANIC,Lucas,11,70
2012,MALE,BLACK NON HISPANIC,Jackson,10,71
2012,MALE,BLACK NON HISPANIC,Elijah,9,72
2012,MALE,BLACK NON HISPANIC,Noah,8,73
2012,MALE,BLACK NON HISPANIC,Liam,7,74
2012,MALE,BLACK NON HISPANIC,Mason,6,75
2012,MALE,BLACK NON HISPANIC,Logan,5,76
2012,MALE,BLACK NON HISPANIC,Aiden,4,77
2012,MALE,BLACK NON HISPANIC,Lucas,3,78
2012,MALE,BLACK NON HISPANIC,Jackson,2,79
2012,MALE,BLACK NON HISPANIC,Elijah,1,80
2012,MALE,BLACK NON HISPANIC,Noah,160,1
2012,MALE,BLACK NON HISPANIC,Liam,159,2
2012,MALE,BLACK NON HISPANIC,Mason,158,3
2012,MALE,BLACK NON HISPANIC,Logan,157,4
2012,MALE,BLACK NON HISPANIC,Aiden,156,5
2012,MALE,BLACK NON HISPANIC,Lucas,155,6
2012,MALE,BLACK NON HISPANIC,Jackson,154,7
2012,MALE,BLACK NON HISPANIC,Elijah,153,8
2012,MALE,BLACK NON HISPANIC,Noah,152,9
2012,MALE,BLACK NON HISPANIC,Liam,151,10
2012,MALE,BLACK NON HISPANIC,Mason,150,11
2012,MALE,BLACK NON HISPANIC,Logan,149,12
2012,MALE,BLACK NON HISPANIC,Aiden,148,13
2012,MALE,BLACK NON HISPANIC,Lucas,147,14
2012,MALE,BLACK NON HISPANIC,Jackson,146,15
2012,MALE,BLACK NON HISPANIC,Elijah,145,16
2012,MALE,BLACK NON HISPANIC,Noah,144,17
2012,MALE,BLACK NON HISPANIC,Liam,143,18
2012,MALE,BLACK NON HISPANIC,Mason,142,19
2012,MALE,BLACK NON HISPANIC,Logan,141,20
2012,MALE,BLACK NON HISPANIC,Aiden,140,21
2012,MALE,BLACK NON HISPANIC,Lucas,139,22
2012,MALE,BLACK NON HISPANIC,Jackson,138,23
2012,MALE,BLACK NON HISPANIC,Elijah,137,24
2012,MALE,BLACK NON HISPANIC,Noah,136,25
2012,MALE,BLACK NON HISPANIC,Liam,135,26
2012,MALE,BLACK NON HISPANIC,Mason,134,27
2012,MALE,BLACK NON HISPANIC,Logan,133,28
2012,MALE,BLACK NON HISPANIC,Aiden,132,29
2012,MALE,BLACK NON HISPANIC,Lucas,131,30
2012,MALE,BLACK NON HISPANIC,Jackson,130,31
2012,MALE,BLACK NON HISPANIC,Elijah,129,32
2012,MALE,BLACK NON HISPANIC,Noah,128,33
2012,MALE,BLACK NON HISPANIC,Liam,127,34
2012,MALE,BLACK NON HISPANIC,Mason,126,35
2012,MALE,BLACK NON HISPANIC,Logan,125,36
2012,MALE,BLACK NON HISPANIC,Aiden,124,37
2012,MALE,BLACK NON HISPANIC,Lucas,123,38
2012,MALE,BLACK NON HISPANIC,Jackson,122,39
2012,MALE,BLACK NON HISPANIC,Elijah,121,40
2012,MALE,BLACK NON HISPANIC,Noah,120,41
2012,MALE,BLACK NON HISPANIC,Liam,119,42
2012,MALE,BLACK NON HISPANIC,Mason,118,43
2012,MALE,BLACK NON HISPANIC,Logan,117,44
2012,MALE,BLACK NON HISPANIC,Aiden,116,45
2012,MALE,BLACK NON HISPANIC,Lucas,115,46
2012,MALE,BLACK NON HISPANIC,Jackson,114,47
2012,MALE,BLACK NON HISPANIC,Elijah,113,48
2012,MALE,BLACK NON HISPANIC,Noah,112,49
2012,MALE,BLACK NON HISPANIC,Liam,111,50
2012,MALE,BLACK NON HISPANIC,Mason,110,51
2012,MALE,BLACK NON HISPANIC,Logan,109,52
2012,MALE,BLACK NON HISPANIC,Aiden,108,53
2012,MALE,BLACK NON HISPANIC,Lucas,107,54
2012,MALE,BLACK NON HISPANIC,Jackson,106,55
2012,MALE,BLACK NON HISPANIC,Elijah,105,56
2012,MALE,BLACK NON HISPANIC,Noah,104,57
2012,MALE,BLACK NON HISPANIC,Liam,103,58
2012,MALE,BLACK NON HISPANIC,Mason,102,59
2012,MALE,BLACK NON HISPANIC,Logan,101,60
2012,MALE,BLACK NON HISPANIC,Aiden,100,61
2012,MALE,BLACK NON HISPANIC,Lucas,99,62
2012,MALE,BLACK NON HISPANIC,Jackson,98,63
2012,MALE,BLACK NON HISPANIC,Elijah,97,64
2012,MALE,BLACK NON HISPANIC,Noah,96,65
2012,MALE,BLACK NON HISPANIC,Liam,95,66
2012,MALE,BLACK NON HISPANIC,Mason,94,67
2012,MALE,BLACK NON HISPANIC,Logan,93,68
2012,MALE,BLACK NON HISPANIC,Aiden,92,69
2012,MALE,BLACK NON HISPANIC,Lucas,91,70
2012,MALE,BLACK NON HISPANIC,Jackson,90,71
